unitid,year,carnegieclass,undergradinstruc,gradinstruc,undergradprof,enrolprof,sizesett,yearid,_mcc05,_mcc03,diplomarecipients,income,stabbr,unemp,instnm,admcon7,anyaidp,fgrnt_p,fgrnt_a,sgrnt_p,sgrnt_a,igrnt_p,igrnt_a,loan_p,loan_a,appdate,satactdt,control,grcohrt,fte,avgtf99,avgtf00,avgtf01,salprofm,salproff,salasscm,salasscf,salasstm,salasstf,f2h02,f1h02,enrtot,enrft,tufe2002,tufe2003,tufe2004,instcat,pctft1st,saltotl,salprof,salassc,salasst,tufeyr3,instsize,totenrl,fttotal,totug,ftug,totftug,ftftug,f1endmft,f2endmft,dvic01,dvic02,dvic03,dvic04,dvic05,dvic06,agrnt_a,floan_p,floan_a,oloan_p,oloan_a,efug1st,npgrn2,uagrntp,satwr25,satwr75,dvadm01,dvadm02,dvadm03,dvadm04,dvadm05,dvadm06,_munemp,nameacupcc,_mnamekey,_mergebball,d1bball,marchmad,final4,bballchamp,_mergefball,d1fball,fballchamp,_mincome,_mdiploma,rank,_mrank,acupccyearid,_macupcc,acupccsignyear,acupccmember,_mm04,idyear,L3rank,L2rank,L1rank,L3fball,L2fball,L1fball,L3fballchamp,L2fballchamp,L1fballchamp,L3bball,L2bball,L1bball,L3marchm,L2marchm,L1marchm,L3final4,L2final4,L1final4,L3bballchamp,L2bballchamp,L1bballchamp,L3income,L2income,L1income,L3unemp,L2unemp,L1unemp,f1h02ft,f2h02ft,endowft,endowftpub,endowftpriv,tufe03,tufe02,tufe,L1tufe,yearacu,treat,post,apps,mapp,wapp,adm,wadm,madm,diffadm,enr,menr,wenr,diffenr,arate,accept,satn,satp,actn,actp,satv25,satv75,satm25,satm75,act25,act75,sat75,sat25,public,diplomas,top10,L1top10,L2top10,L3top10,top25,L1top25,L2top25,L3top25,top50,L1top50,L2top50,L3top50,top100,L1top100,L2top100,L3top100,top150,L1top150,L2top150,L3top150,yeardummy1,yeardummy2,yeardummy3,yeardummy4,yeardummy5,yeardummy6,yeardummy7,yeardummy8,yeardummy9,yeardummy10,HEPI,hepim,rsalt,rtufe,rendow,CPI,cpim,rinc,rhepiinc,lrtufe,lendft,lrendft,inct,rinct,rhepiinct,ldip,lapps,treatgroup1,tgroup,sign,B9sign,B8sign,B7sign,B6sign,B5sign,B4sign,B3sign,B2sign,B1sign,L1sign,L2sign,L3sign,L4sign,L5sign,B9signapps,B8signapps,B7signapps,B6signapps,B5signapps,B4signapps,B3signapps,B2signapps,B1signapps,signapps,L1signapps,L2signapps,L3signapps,L4signapps,L5signapps,B8signpubapps,B7signpubapps,B6signpubapps,B5signpubapps,B4signpubapps,B3signpubapps,B2signpubapps,B1signpubapps,signpubapps,L1signpubapps,L2signpubapps,L3signpubapps,L4signpubapps,L5signpubapps,B8signprivapps,B7signprivapps,B6signprivapps,B5signprivapps,B4signprivapps,B3signprivapps,B2signprivapps,B1signprivapps,signprivapps,L1signprivapps,L2signprivapps,L3signprivapps,L4signprivapps,L5signprivapps,pubyeardummy1,pubyeardummy2,pubyeardummy3,pubyeardummy4,pubyeardummy5,pubyeardummy6,pubyeardummy7,pubyeardummy8,pubyeardummy9,pubyeardummy10,lrendftpub,signpub,L1signpub,L2signpub,L3signpub,L4signpub,ldippub,rinctpub,unemppub,acceptpub,in150,in100,in50,top50t150,in100pub,treatpub,treatpriv,AL,sttrendAL,AK,sttrendAK,AZ,sttrendAZ,AR,sttrendAR,CA,sttrendCA,CO,sttrendCO,CT,sttrendCT,DE,sttrendDE,GA,sttrendGA,HI,sttrendHI,ID,sttrendID,IL,sttrendIL,IN,sttrendIN,IA,sttrendIA,KS,sttrendKS,KY,sttrendKY,LA,sttrendLA,ME,sttrendME,MD,sttrendMD,MA,sttrendMA,MI,sttrendMI,MN,sttrendMN,MS,sttrendMS,MO,sttrendMO,MT,sttrendMT,NE,sttrendNE,NV,sttrendNV,NH,sttrendNH,NJ,sttrendNJ,NM,sttrendNM,NY,sttrendNY,NC,sttrendNC,ND,sttrendND,OH,sttrendOH,OK,sttrendOK,OR,sttrendOR,PA,sttrendPA,RI,sttrendRI,SC,sttrendSC,SD,sttrendSD,TN,sttrendTN,TX,sttrendTX,UT,sttrendUT,VT,sttrendVT,VA,sttrendVA,WA,sttrendWA,WV,sttrendWV,WI,sttrendWI,WY,sttrendWY,DC,sttrendDC,psttrendDC,FL,sttrendFL,psttrendAL,psttrendAK,psttrendAZ,psttrendAR,psttrendCA,psttrendCO,psttrendCT,psttrendDE,psttrendFL,psttrendGA,psttrendHI,psttrendID,psttrendIL,psttrendIN,psttrendIA,psttrendKS,psttrendKY,psttrendLA,psttrendME,psttrendMD,psttrendMA,psttrendMI,psttrendMN,psttrendMS,psttrendMO,psttrendMT,psttrendNE,psttrendNV,psttrendNH,psttrendNJ,psttrendNM,psttrendNY,psttrendNC,psttrendND,psttrendOH,psttrendOK,psttrendOR,psttrendPA,psttrendRI,psttrendSC,psttrendSD,psttrendTN,psttrendTX,psttrendUT,psttrendVT,psttrendVA,psttrendWA,psttrendWV,psttrendWI,psttrendWY,signpriv,L1signpriv,L2signpriv,L3signpriv,L4signpriv,lrtufepub,lrtufepriv,treattime,bsttrendAL,bsttrendAK,bsttrendAZ,bsttrendAR,bsttrendCA,bsttrendCO,bsttrendCT,bsttrendDE,bsttrendFL,bsttrendGA,bsttrendHI,bsttrendID,bsttrendIL,bsttrendIN,bsttrendIA,bsttrendKS,bsttrendKY,bsttrendLA,bsttrendME,bsttrendMD,bsttrendMA,bsttrendMI,bsttrendMN,bsttrendMS,bsttrendMO,bsttrendMT,bsttrendNE,bsttrendNV,bsttrendNH,bsttrendNJ,bsttrendNM,bsttrendNY,bsttrendNC,bsttrendND,bsttrendOH,bsttrendOK,bsttrendOR,bsttrendPA,bsttrendRI,bsttrendSC,bsttrendSD,bsttrendTN,bsttrendTX,bsttrendUT,bsttrendVT,bsttrendVA,bsttrendWA,bsttrendWV,bsttrendWI,bsttrendWY,asttrendAL,asttrendAK,asttrendAZ,asttrendAR,asttrendCA,asttrendCO,asttrendCT,asttrendDE,asttrendFL,asttrendGA,asttrendHI,asttrendID,asttrendIL,asttrendIN,asttrendIA,asttrendKS,asttrendKY,asttrendLA,asttrendME,asttrendMD,asttrendMA,asttrendMI,asttrendMN,asttrendMS,asttrendMO,asttrendMT,asttrendNE,asttrendNV,asttrendNH,asttrendNJ,asttrendNM,asttrendNY,asttrendNC,asttrendND,asttrendOH,asttrendOK,asttrendOR,asttrendPA,asttrendRI,asttrendSC,asttrendSD,asttrendTN,asttrendTX,asttrendUT,asttrendVT,asttrendVA,asttrendWA,asttrendWV,asttrendWI,asttrendWY,drop,percsign,totsignyear,totmember,totmempub,totmempriv,tagp,tagt,tag,capps,tapps,avgpubapps,avgpubcapps,avgpubtapps
100706,2009,"Research Universities (high research activity)","Professions plus arts & sciences, high graduate coexistence","STEM dominant","Medium full-time four-year, selective, higher transfer-in","High undergraduate","Medium four-year, primarily nonresidential","2009100706",3,2,42082,39980,"AL",11.141666,"University of Alabama in Huntsville",1,,,,,,,,,,2,2,1,774,,,,,,,,,,,,,7681,5084,,,,2,,74942,105079,77673,62166,6510,3,7681,5084,6119,4640,802,775,8886,,72,73,71,58,59,57,,,,,,800,,49,,,,,,,,,3,"",3,1,0,0,0,0,1,0,0,3,3,180,3,"2009",1,,,1,"1007062009",175,175,172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37952,42212,44476,4.0500002,4.0500002,5.8666668,,,8886,8886,,,,6510,5952,"2009.",0,1,1924,999,925,1387,654,733,0,802,429,373,0,.72089398,.89167553,171,21,740,92,500,630,520,640,22,28,1270,1020,1,43166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,279.29999,1.0497674,78671.664,6833.9858,9328.2324,214.5,1.0703963,42794.445,41969.699,8.7810946,9.7853794,9.8339481,39.98,42.794445,41.9697,10.672809,7.5621614,"2009",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,1,0,0,0,9.8339481,0,0,0,0,0,10.672809,42.794445,11.141666,.89167553,0,0,0,0,0,0,0,1,2009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.7810946,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,.27855152,18,200,94,,0,0,1,1924,,10901.017,9119.5732,13186.642
100706,2005,"Research Universities (high research activity)","Professions plus arts & sciences, high graduate coexistence","STEM dominant","Medium full-time four-year, selective, higher transfer-in","High undergraduate","Medium four-year, primarily nonresidential","2005100706",3,2,37453,37150,"AL",4.4833336,"University of Alabama in Huntsville",1,83,20,2862,26,1972,65,2503,34,2808,2,2,1,628,5555,,,,,,,,,,,27191692,7084,4585,,,,2,11,67246,91667,66855,58750,4688,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,"",3,1,0,0,0,0,1,0,0,3,3,171,3,"2005",1,,,1,"1007062005",0,168,171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37603,37255,36629,5.9083333,6.0250001,5.7083335,4894.9941,,4894.9941,4894.9941,,,,4688,4516,"2005.",0,0,1698,843,855,1480,735,745,0,660,362,298,0,.87161368,.89443487,180,27,580,88,520,630,510,650,22,28,1280,1030,1,37918,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,240.8,1.217608,81879.266,5708.146,5960.1841,195.3,1.1756272,43674.551,45234.137,8.4527617,9.1891155,9.3860035,37.150002,43.674549,45.234138,10.543181,7.4372063,"2005",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,0,0,0,0,0,0,9.3860035,0,0,0,0,0,10.543181,43.674549,4.4833336,.89443487,0,0,0,0,0,0,0,1,2005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.4527617,0,0,2005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,,0,0,1,1698,,8693.8262,7551.2646,10159.755
100706,2004,"Doctoral/Research Universities--Intensive","","","","","","2004100706",2,3,36464,36629,"AL",5.7083335,"University of Alabama in Huntsville",1,83,24,2868,23,1858,64,2294,34,2878,2,2,1,653,5530,,,,,,,,,,,23493510,7036,4579,3764,4126,4516,2,12,63705,85314,62868,55004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,"",3,1,0,0,0,0,1,0,0,3,3,171,3,"2004",1,,,3,"1007062004",0,0,168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,37603,37255,5.1583333,5.9083333,6.0250001,4248.3745,,4248.3745,4248.3745,,,,4516,4126,"2004.",0,0,1743,867,876,1559,764,795,0,681,370,311,0,.89443487,.87563026,164,24,614,90,520,638,530,640,22,27,1278,1050,1,37453,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,231.7,1.2654295,80614.188,5714.6797,5376.0186,188.89999,1.2154579,44521.008,46351.418,8.4153824,9.0474386,9.2828503,36.629002,44.521008,46.351418,10.530842,7.4633632,"2004",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,0,0,0,0,0,0,9.2828503,0,0,0,0,0,10.530842,44.521008,5.7083335,.87563026,0,0,0,0,0,0,0,1,2004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.4153824,0,0,2004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,,0,0,1,1743,,8354.748,7160.8164,9886.585
100706,2011,"Research Universities (very high research activity)","Professions plus arts & sciences, high graduate coexistence","STEM dominant","Medium full-time four-year, selective, higher transfer-in","High undergraduate","Medium four-year, primarily nonresidential","2011100706",3,2,46035,42590,"AL",9.541667,"University of Alabama in Huntsville",1,,,,,,,,,,2,2,1,652,,,,,,,,,,,,,7629,4997,,,,2,,80269,114576,81058,68094,8094,3,7629,4997,5935,4461,677,652,9011,,64,65,62,54,56,53,,,,,,677,,55,,,,,,,,,3,"",3,1,0,0,0,0,1,0,0,3,3,179,3,"2011",1,,,1,"1007062011",172,180,190,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44476,39980,40933.09,5.8666668,11.141666,10.533334,,,9011,9011,,,,8094,7492,"2011.",0,1,1952,1100,852,1243,524,719,0,677,400,277,0,.63678277,.66143012,126,19,623,92,500,630,520,670,22,29,1300,1020,1,45394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,288.39999,1.0166435,81604.961,8228.7129,9160.9746,224.89999,1.0208982,43480.055,43298.848,8.9988785,9.7993488,9.815855,42.59,43.480053,43.298847,10.723135,7.5766096,"2011",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,1,0,9.815855,0,0,0,0,0,10.723135,43.480053,9.541667,.66143012,0,0,0,0,0,0,0,1,2011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.9988785,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,.30919221,9,222,105,,0,0,1,1952,,11964.174,9968.8975,14524.151
100706,2006,"Research Universities (high research activity)","Professions plus arts & sciences, high graduate coexistence","STEM dominant","Medium full-time four-year, selective, higher transfer-in","High undergraduate","Medium four-year, primarily nonresidential","2006100706",3,2,37918,37952,"AL",4.0500002,"University of Alabama in Huntsville",1,86,20,3237,24,1722,64,3159,45,2719,2,2,1,805,5607,,,,,,,,,,,,7091,4666,,,,2,14,70080,97049,70629,60986,4848,3,7091,5090,5719,4192,838,805,4337,,88,90,87,52,54,50,,,,,,,,,,,,,,,,,3,"",3,1,0,0,0,0,1,0,0,3,3,175,3,"2006",1,,,1,"1007062006",168,171,171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37255,36629,37150,6.0250001,5.7083335,4.4833336,,,4337,4337,,,,4848,4688,"2006.",0,0,1809,916,893,1598,774,824,0,838,449,389,0,.88336098,.87161368,208,25,759,91,480,630,500,640,21,27,1270,980,1,38912,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,253.10001,1.1584353,81183.148,5616.0947,5024.1343,201.60001,1.1388888,43223.109,43964.938,8.4863214,9.0680857,9.2151556,37.952,43.22311,43.964939,10.569058,7.5005293,"2006",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,1,0,0,0,0,0,0,9.2151556,0,0,0,0,0,10.569058,43.22311,4.0500002,.87161368,0,0,0,0,0,0,0,1,2006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.4863214,0,0,2006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,,0,0,1,1809,,9280.5537,7957.6543,10977.858
100706,2003,"Doctoral/Research Universities--Intensive","","","","","","2003100706",2,3,,37255,"AL",6.0250001,"University of Alabama in Huntsville",1,86,23,2904,24,1999,68,2147,32,2646,2,2,1,774,5495,,,,80092,74443,59334,53403,58033,47109,,20866634,7051,4508,,,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,"",3,1,0,0,0,0,1,0,0,3,2,168,3,"2003",1,,,3,"1007062003",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,37603,,5.1583333,5.9083333,3797.3857,,3797.3857,3797.3857,,4126,,4126,3764,"2003.",0,0,1785,866,919,1563,788,775,0,798,414,384,0,.87563026,.90500975,250,31,730,91,520,630,510,630,22,27,1260,1030,1,36464,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,223.5,1.3118569,,5412.7212,4981.6265,184,1.2478261,46487.762,48873.227,8.3250637,8.935215,9.2066593,37.255001,46.487762,48.873226,10.504081,7.4871736,"2003",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,9.2066593,0,0,0,0,0,10.504081,46.487762,6.0250001,.90500975,0,0,0,0,0,0,0,1,2003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.3250637,0,0,2003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,,0,0,1,1785,,7957.7974,6698.7061,9573.2363
100706,2008,"Research Universities (high research activity)","Professions plus arts & sciences, high graduate coexistence","STEM dominant","Medium full-time four-year, selective, higher transfer-in","High undergraduate","Medium four-year, primarily nonresidential","2008100706",3,2,41346,44476,"AL",5.8666668,"University of Alabama in Huntsville",1,82,,,,,,,38,4863,2,2,1,765,5851,,,,,,,,,,,,7431,4857,,,,2,13,74019,102533,77421,62334,5952,3,7431,4857,5893,4394,796,764,7074,,89,91,88,48,50,45,4192,38,4789,0,10726,,,,,,,,,,,,3,"",3,1,0,0,0,0,1,0,0,3,3,172,3,"2008",1,,,1,"1007062008",171,175,175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37150,37952,42212,4.4833336,4.0500002,4.0500002,,,7074,7074,,,,5952,5216,"2008.",0,1,1874,948,926,1671,811,860,0,796,434,362,0,.89167553,.88,191,24,723,91,480,620,500,630,22,27,1250,980,1,42082,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,273.20001,1.0732064,79437.664,6387.7246,7591.8623,215.3,1.0664189,47430.047,47731.93,8.6914825,9.5573282,9.6279793,44.476002,47.430046,47.73193,10.647375,7.5358305,"2008",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,1,0,0,0,0,9.6279793,0,0,0,0,0,10.647375,47.430046,5.8666668,.88,0,0,0,0,0,0,0,1,2008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.6914825,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,.25348189,58,182,86,,0,0,1,1874,,10635.521,8922.2275,12833.708
100706,2007,"Research Universities (high research activity)","Professions plus arts & sciences, high graduate coexistence","STEM dominant","Medium full-time four-year, selective, higher transfer-in","High undergraduate","Medium four-year, primarily nonresidential","2007100706",3,2,38912,42212,"AL",4.0500002,"University of Alabama in Huntsville",1,85,23,3222,16,1476,59,3223,50,3210,2,2,1,759,5740,,,,,,,,,,,,7264,4777,,,,2,13,73719,102190,76822,62259,5216,3,7264,4777,5751,4233,800,759,8414,,88,92,84,49,50,48,,,,,,,,,,,,,,,,,3,"",3,1,0,0,0,0,1,0,0,3,3,175,3,"2007",1,,,1,"1007062007",171,171,175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36629,37150,37952,5.7083335,4.4833336,4.0500002,,,8414,8414,,,,5216,4848,"2007.",0,1,1850,921,929,1628,783,845,0,800,424,376,0,.88,.88336098,195,24,730,91,490,610,490,620,22,27,1230,980,1,41346,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,260.29999,1.1263927,83036.547,5875.2646,9477.4688,207.3,1.1075735,46752.895,47547.289,8.5594864,9.7307997,9.8498201,42.212002,46.752895,47.547291,10.629731,7.5229411,"2007",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,0,0,0,0,9.8498201,0,0,0,0,0,10.629731,46.752895,4.0500002,.88336098,0,0,0,0,0,0,0,1,2007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.5594864,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,.17270195,124,124,60,,0,0,1,1850,,9887.1279,8373.125,11829.623
